date,hospital_id,ward_code,base_beds,effective_capacity,occupancy,overflow,admissions,discharges,staffing_index,avg_wait_minutes,admission_rate_per_bed,discharge_rate_per_bed,occupancy_rate
2023-08-15,5,ICU,20,23,23,12,12,1,0.96,228,0.6,0.05,1.0
2023-08-16,5,ICU,20,23,23,10,13,6,1.003,134,0.65,0.3,1.0
2023-08-17,5,ICU,20,23,23,11,11,3,1.01,174,0.55,0.15,1.0
2023-08-18,5,ICU,20,23,23,6,12,9,1.003,147,0.6,0.45,1.0
2023-08-19,5,ICU,20,23,23,8,7,2,0.895,219,0.35,0.1,1.0
2023-08-20,5,ICU,20,23,22,2,1,2,0.952,148,0.05,0.1,0.957
2023-08-21,5,ICU,20,23,23,9,11,4,1.001,179,0.55,0.2,1.0
2023-08-22,5,ICU,20,23,23,5,8,6,0.968,123,0.4,0.3,1.0
2023-08-23,5,ICU,20,23,23,9,10,4,1.056,218,0.5,0.2,1.0
2023-08-24,5,ICU,20,23,23,8,13,8,1.003,206,0.65,0.4,1.0
2023-08-25,5,ICU,20,23,23,3,8,8,0.992,119,0.4,0.4,1.0
2023-08-26,5,ICU,20,20,20,0,3,6,0.952,64,0.15,0.3,1.0
2023-08-27,5,ICU,20,23,23,7,10,3,0.949,188,0.5,0.15,1.0
2023-08-28,5,ICU,20,23,23,5,7,5,0.991,169,0.35,0.25,1.0
2023-08-29,5,ICU,20,23,23,8,9,4,0.968,148,0.45,0.2,1.0
2023-08-30,5,ICU,20,23,23,8,10,5,0.994,169,0.5,0.25,1.0
2023-08-31,5,ICU,20,23,23,11,12,4,0.983,166,0.6,0.2,1.0
2023-09-01,5,ICU,20,23,23,16,14,1,0.965,255,0.7,0.05,1.0
2023-09-02,5,ICU,20,23,23,4,9,8,0.935,178,0.45,0.4,1.0
2023-09-03,5,ICU,20,23,23,3,5,5,0.956,174,0.25,0.25,1.0
2023-09-04,5,ICU,20,23,23,8,10,5,1.028,178,0.5,0.25,1.0
2023-09-05,5,ICU,20,23,23,15,18,6,1.028,210,0.9,0.3,1.0
2023-09-06,5,ICU,20,23,23,17,16,2,0.984,203,0.8,0.1,1.0
2023-09-07,5,ICU,20,23,22,2,6,7,1.002,120,0.3,0.35,0.957
2023-09-08,5,ICU,20,23,23,8,8,2,0.998,156,0.4,0.1,1.0
2023-09-09,5,ICU,20,23,23,5,9,7,0.985,149,0.45,0.35,1.0
2023-09-10,5,ICU,20,20,17,0,7,13,0.942,34,0.35,0.65,0.85
2023-09-11,5,ICU,20,23,23,3,9,3,0.999,151,0.45,0.15,1.0
2023-09-12,5,ICU,20,23,23,7,8,4,0.956,193,0.4,0.2,1.0
2023-09-13,5,ICU,20,23,23,6,7,4,1.028,164,0.35,0.2,1.0
2023-09-14,5,ICU,20,23,23,14,14,3,1.009,202,0.7,0.15,1.0
2023-09-15,5,ICU,20,23,23,20,20,3,0.969,267,1.0,0.15,1.0
2023-09-16,5,ICU,20,23,23,5,8,6,0.895,229,0.4,0.3,1.0
2023-09-17,5,ICU,20,23,23,7,13,9,0.932,115,0.65,0.45,1.0
2023-09-18,5,ICU,20,23,23,6,8,5,1.042,92,0.4,0.25,1.0
2023-09-19,5,ICU,20,23,23,8,9,4,0.98,168,0.45,0.2,1.0
2023-09-20,5,ICU,20,23,23,8,13,8,0.955,160,0.65,0.4,1.0
2023-09-21,5,ICU,20,23,23,6,9,6,0.984,129,0.45,0.3,1.0
2023-09-22,5,ICU,20,23,23,12,11,2,1.04,168,0.55,0.1,1.0
2023-09-23,5,ICU,20,23,23,7,8,4,0.922,155,0.4,0.2,1.0
2023-09-24,5,ICU,20,23,23,10,9,2,1.003,174,0.45,0.1,1.0
2023-09-25,5,ICU,20,23,23,7,10,6,0.956,176,0.5,0.3,1.0
2023-09-26,5,ICU,20,23,23,14,13,2,0.976,224,0.65,0.1,1.0
2023-09-27,5,ICU,20,23,23,3,6,6,0.997,129,0.3,0.3,1.0
2023-09-28,5,ICU,20,23,23,8,8,3,0.968,133,0.4,0.15,1.0
2023-09-29,5,ICU,20,20,20,0,4,7,0.95,59,0.2,0.35,1.0
2023-09-30,5,ICU,20,23,23,3,9,6,0.951,140,0.45,0.3,1.0
2023-10-01,5,ICU,20,23,23,3,6,6,0.877,173,0.3,0.3,1.0
2023-10-02,5,ICU,20,23,23,4,10,9,1.01,135,0.5,0.45,1.0
2023-10-03,5,ICU,20,23,23,7,10,6,0.989,184,0.5,0.3,1.0
2023-10-04,5,ICU,20,23,23,8,11,6,1.017,208,0.55,0.3,1.0
2023-10-05,5,ICU,20,23,23,12,13,4,1.013,189,0.65,0.2,1.0
2023-10-06,5,ICU,20,23,23,5,7,5,0.972,166,0.35,0.25,1.0
2023-10-07,5,ICU,20,23,23,10,15,8,0.952,133,0.75,0.4,1.0
2023-10-08,5,ICU,20,23,23,13,14,4,0.957,200,0.7,0.2,1.0
2023-10-09,5,ICU,20,23,23,8,9,4,0.989,195,0.45,0.2,1.0
2023-10-10,5,ICU,20,23,23,5,8,6,1.033,115,0.4,0.3,1.0
2023-10-11,5,ICU,20,23,23,15,15,3,0.946,227,0.75,0.15,1.0
2023-10-12,5,ICU,20,23,23,5,9,7,1.051,194,0.45,0.35,1.0
2023-10-13,5,ICU,20,23,23,3,6,6,0.975,119,0.3,0.3,1.0
2023-10-14,5,ICU,20,23,23,8,10,5,0.915,183,0.5,0.25,1.0
2023-10-15,5,ICU,20,23,23,6,5,2,0.892,223,0.25,0.1,1.0
2023-10-16,5,ICU,20,23,23,5,6,4,0.979,231,0.3,0.2,1.0
2023-10-17,5,ICU,20,23,23,12,13,4,1.026,200,0.65,0.2,1.0
2023-10-18,5,ICU,20,23,23,22,20,1,1.022,295,1.0,0.05,1.0
2023-10-19,5,ICU,20,23,23,6,6,3,1.021,168,0.3,0.15,1.0
2023-10-20,5,ICU,20,23,23,14,15,4,1.01,185,0.75,0.2,1.0
2023-10-21,5,ICU,20,23,23,9,10,4,0.892,259,0.5,0.2,1.0
2023-10-22,5,ICU,20,23,23,5,6,4,0.912,141,0.3,0.2,1.0
2023-10-23,5,ICU,20,23,23,16,21,8,0.997,222,1.05,0.4,1.0
2023-10-24,5,ICU,20,23,23,8,11,6,1.006,149,0.55,0.3,1.0
2023-10-25,5,ICU,20,23,23,6,9,6,0.972,144,0.45,0.3,1.0
2023-10-26,5,ICU,20,23,23,11,11,3,0.964,235,0.55,0.15,1.0
2023-10-27,5,ICU,20,23,23,6,10,7,1.029,198,0.5,0.35,1.0
2023-10-28,5,ICU,20,23,23,11,11,3,0.957,170,0.55,0.15,1.0
2023-10-29,5,ICU,20,23,23,5,9,7,0.972,127,0.45,0.35,1.0
2023-10-30,5,ICU,20,23,22,2,5,6,0.997,182,0.25,0.3,0.957
2023-10-31,5,ICU,20,23,23,6,7,3,1.0,166,0.35,0.15,1.0
2023-11-01,5,ICU,20,23,23,8,11,6,1.02,113,0.55,0.3,1.0
2023-11-02,5,ICU,20,23,23,13,14,4,0.998,238,0.7,0.2,1.0
2023-11-03,5,ICU,20,23,23,12,16,7,0.961,168,0.8,0.35,1.0
2023-11-04,5,ICU,20,23,23,5,8,6,0.952,173,0.4,0.3,1.0
2023-11-05,5,ICU,20,23,23,8,10,5,0.875,198,0.5,0.25,1.0
2023-11-06,5,ICU,20,23,23,10,14,7,0.969,193,0.7,0.35,1.0
2023-11-07,5,ICU,20,23,23,10,12,5,1.021,99,0.6,0.25,1.0
2023-11-08,5,ICU,20,23,23,11,14,6,0.905,182,0.7,0.3,1.0
2023-11-09,5,ICU,20,23,23,8,9,4,1.025,164,0.45,0.2,1.0
2023-11-10,5,ICU,20,23,23,18,18,3,0.967,275,0.9,0.15,1.0
2023-11-11,5,ICU,20,23,23,6,7,4,0.931,159,0.35,0.2,1.0
2023-11-12,5,ICU,20,23,23,7,11,7,0.906,158,0.55,0.35,1.0
2023-11-13,5,ICU,20,23,23,9,15,9,0.955,198,0.75,0.45,1.0
2023-11-14,5,ICU,20,23,22,2,6,7,0.969,160,0.3,0.35,0.957
2023-11-15,5,ICU,20,23,23,5,8,5,0.967,125,0.4,0.25,1.0
2023-11-16,5,ICU,20,23,23,12,14,5,1.004,184,0.7,0.25,1.0
2023-11-17,5,ICU,20,23,23,12,13,4,0.991,228,0.65,0.2,1.0
2023-11-18,5,ICU,20,23,23,11,12,4,0.956,183,0.6,0.2,1.0
2023-11-19,5,ICU,20,23,23,8,10,5,0.924,160,0.5,0.25,1.0
2023-11-20,5,ICU,20,23,23,8,13,8,0.96,155,0.65,0.4,1.0
2023-11-21,5,ICU,20,23,23,13,14,4,1.005,212,0.7,0.2,1.0
2023-11-22,5,ICU,20,20,20,0,6,9,0.957,73,0.3,0.45,1.0
2023-11-23,5,ICU,20,23,23,12,15,3,0.97,229,0.75,0.15,1.0
2023-11-24,5,ICU,20,23,23,16,17,4,0.992,227,0.85,0.2,1.0
2023-11-25,5,ICU,20,23,23,14,14,3,0.955,200,0.7,0.15,1.0
2023-11-26,5,ICU,20,23,23,11,13,5,0.91,224,0.65,0.25,1.0
2023-11-27,5,ICU,20,23,23,10,13,6,0.975,175,0.65,0.3,1.0
2023-11-28,5,ICU,20,23,23,19,22,6,1.023,254,1.1,0.3,1.0
2023-11-29,5,ICU,20,23,23,7,11,7,1.002,116,0.55,0.35,1.0
2023-11-30,5,ICU,20,23,22,2,4,5,1.024,100,0.2,0.25,0.957
2023-12-01,5,ICU,20,23,23,17,16,1,1.009,172,0.8,0.05,1.0
2023-12-02,5,ICU,20,23,23,6,9,6,0.962,156,0.45,0.3,1.0
2023-12-03,5,ICU,20,23,23,8,12,7,0.891,113,0.6,0.35,1.0
2023-12-04,5,ICU,20,23,23,13,14,4,1.041,185,0.7,0.2,1.0
2023-12-05,5,ICU,20,23,23,9,10,4,0.994,202,0.5,0.2,1.0
2023-12-06,5,ICU,20,23,23,12,12,3,0.946,229,0.6,0.15,1.0
2023-12-07,5,ICU,20,23,23,8,13,8,0.978,154,0.65,0.4,1.0
2023-12-08,5,ICU,20,23,23,8,8,3,0.951,161,0.4,0.15,1.0
2023-12-09,5,ICU,20,23,23,10,13,6,0.941,168,0.65,0.3,1.0
2023-12-10,5,ICU,20,23,23,10,12,5,0.985,211,0.6,0.25,1.0
2023-12-11,5,ICU,20,23,23,10,14,7,1.013,188,0.7,0.35,1.0
2023-12-12,5,ICU,20,23,23,10,12,5,0.995,168,0.6,0.25,1.0
2023-12-13,5,ICU,20,23,23,5,5,3,0.956,203,0.25,0.15,1.0
2023-12-14,5,ICU,20,23,23,13,15,5,1.054,152,0.75,0.25,1.0
2023-12-15,5,ICU,20,23,23,4,8,7,1.037,113,0.4,0.35,1.0
2023-12-16,5,ICU,20,23,23,6,10,7,0.912,154,0.5,0.35,1.0
2023-12-17,5,ICU,20,23,23,12,14,5,0.937,227,0.7,0.25,1.0
2023-12-18,5,ICU,20,23,23,10,13,6,0.979,125,0.65,0.3,1.0
2023-12-19,5,ICU,20,23,23,10,13,6,1.043,161,0.65,0.3,1.0
2023-12-20,5,ICU,20,23,23,12,13,4,1.002,197,0.65,0.2,1.0
2023-12-21,5,ICU,20,23,23,12,15,6,1.04,182,0.75,0.3,1.0
2023-12-22,5,ICU,20,23,23,7,10,6,1.04,177,0.5,0.3,1.0
2023-12-23,5,ICU,20,23,23,7,11,7,0.942,160,0.55,0.35,1.0
2023-12-24,5,ICU,20,23,23,7,11,7,0.936,147,0.55,0.35,1.0
2023-12-25,5,ICU,20,23,23,9,10,4,0.98,246,0.5,0.2,1.0
2023-12-26,5,ICU,20,23,23,7,14,10,0.983,167,0.7,0.5,1.0
2023-12-27,5,ICU,20,23,23,3,8,8,1.011,132,0.4,0.4,1.0
2023-12-28,5,ICU,20,23,23,10,18,11,1.012,195,0.9,0.55,1.0
2023-12-29,5,ICU,20,23,23,12,13,4,1.01,190,0.65,0.2,1.0
2023-12-30,5,ICU,20,23,23,10,13,6,0.964,144,0.65,0.3,1.0
2023-12-31,5,ICU,20,23,23,12,14,5,0.924,194,0.7,0.25,1.0
2024-01-01,5,ICU,20,23,23,15,17,5,1.024,230,0.85,0.25,1.0
2024-01-02,5,ICU,20,23,23,11,14,6,1.029,125,0.7,0.3,1.0
2024-01-03,5,ICU,20,23,23,14,15,4,1.004,227,0.75,0.2,1.0
2024-01-04,5,ICU,20,23,23,9,12,6,1.047,173,0.6,0.3,1.0
2024-01-05,5,ICU,20,23,23,5,8,6,0.973,150,0.4,0.3,1.0
2024-01-06,5,ICU,20,23,23,17,18,4,0.928,256,0.9,0.2,1.0
2024-01-07,5,ICU,20,23,23,5,9,7,0.991,182,0.45,0.35,1.0
2024-01-08,5,ICU,20,23,23,17,21,7,0.998,169,1.05,0.35,1.0
2024-01-09,5,ICU,20,23,23,10,9,2,1.026,172,0.45,0.1,1.0
2024-01-10,5,ICU,20,23,23,9,16,10,1.005,151,0.8,0.5,1.0
2024-01-11,5,ICU,20,23,23,12,17,8,1.036,220,0.85,0.4,1.0
2024-01-12,5,ICU,20,23,23,9,10,4,0.966,106,0.5,0.2,1.0
2024-01-13,5,ICU,20,23,23,7,8,4,0.95,168,0.4,0.2,1.0
2024-01-14,5,ICU,20,23,23,7,9,5,0.894,196,0.45,0.25,1.0
2024-01-15,5,ICU,20,23,23,10,12,5,1.009,189,0.6,0.25,1.0
2024-01-16,5,ICU,20,23,23,7,7,3,0.98,186,0.35,0.15,1.0
2024-01-17,5,ICU,20,23,23,7,11,7,0.959,216,0.55,0.35,1.0
2024-01-18,5,ICU,20,23,23,7,14,10,0.992,158,0.7,0.5,1.0
2024-01-19,5,ICU,20,23,23,10,11,4,1.012,193,0.55,0.2,1.0
2024-01-20,5,ICU,20,23,23,12,10,1,0.941,203,0.5,0.05,1.0
2024-01-21,5,ICU,20,23,23,11,12,4,0.952,221,0.6,0.2,1.0
2024-01-22,5,ICU,20,23,23,13,17,7,0.987,217,0.85,0.35,1.0
2024-01-23,5,ICU,20,23,23,9,12,6,1.018,183,0.6,0.3,1.0
2024-01-24,5,ICU,20,23,21,1,5,7,1.026,158,0.25,0.35,0.913
2024-01-25,5,ICU,20,23,23,5,8,4,1.012,100,0.4,0.2,1.0
2024-01-26,5,ICU,20,23,23,8,11,6,0.975,197,0.55,0.3,1.0
2024-01-27,5,ICU,20,23,23,10,13,6,0.958,200,0.65,0.3,1.0
2024-01-28,5,ICU,20,23,22,2,6,7,0.95,157,0.3,0.35,0.957
2024-01-29,5,ICU,20,23,23,18,24,8,1.027,206,1.2,0.4,1.0
2024-01-30,5,ICU,20,23,23,8,8,3,0.983,167,0.4,0.15,1.0
2024-01-31,5,ICU,20,23,23,8,11,6,0.999,128,0.55,0.3,1.0
2024-02-01,5,ICU,20,23,23,9,9,3,1.025,116,0.45,0.15,1.0
2024-02-02,5,ICU,20,23,23,10,9,2,1.014,184,0.45,0.1,1.0
2024-02-03,5,ICU,20,23,23,4,9,8,0.939,178,0.45,0.4,1.0
2024-02-04,5,ICU,20,23,23,14,14,3,0.934,237,0.7,0.15,1.0
2024-02-05,5,ICU,20,23,23,9,14,8,0.986,146,0.7,0.4,1.0
2024-02-06,5,ICU,20,23,23,5,8,6,1.006,125,0.4,0.3,1.0
2024-02-07,5,ICU,20,23,23,7,9,5,0.968,114,0.45,0.25,1.0
2024-02-08,5,ICU,20,23,23,12,15,6,1.009,183,0.75,0.3,1.0
2024-02-09,5,ICU,20,23,23,15,17,5,0.961,216,0.85,0.25,1.0
2024-02-10,5,ICU,20,23,23,11,10,2,0.967,211,0.5,0.1,1.0
2024-02-11,5,ICU,20,23,23,11,11,3,0.944,151,0.55,0.15,1.0
2024-02-12,5,ICU,20,23,23,10,12,5,0.984,216,0.6,0.25,1.0
2024-02-13,5,ICU,20,23,23,11,14,6,1.055,197,0.7,0.3,1.0
2024-02-14,5,ICU,20,23,23,10,14,7,1.008,193,0.7,0.35,1.0
2024-02-15,5,ICU,20,23,23,10,12,5,1.028,147,0.6,0.25,1.0
2024-02-16,5,ICU,20,23,23,18,18,3,1.0,212,0.9,0.15,1.0
2024-02-17,5,ICU,20,23,23,10,13,6,0.957,193,0.65,0.3,1.0
2024-02-18,5,ICU,20,23,23,11,12,4,0.942,194,0.6,0.2,1.0
2024-02-19,5,ICU,20,23,23,8,13,8,1.018,179,0.65,0.4,1.0
2024-02-20,5,ICU,20,23,23,8,8,3,1.006,165,0.4,0.15,1.0
2024-02-21,5,ICU,20,23,23,10,18,11,0.983,156,0.9,0.55,1.0
2024-02-22,5,ICU,20,23,23,15,15,3,1.07,188,0.75,0.15,1.0
2024-02-23,5,ICU,20,23,23,8,9,4,0.99,170,0.45,0.2,1.0
2024-02-24,5,ICU,20,20,16,0,4,11,0.906,34,0.2,0.55,0.8
2024-02-25,5,ICU,20,23,23,6,12,2,0.907,162,0.6,0.1,1.0
2024-02-26,5,ICU,20,23,23,14,11,0,1.014,205,0.55,0.0,1.0
2024-02-27,5,ICU,20,23,23,8,10,5,0.988,182,0.5,0.25,1.0
2024-02-28,5,ICU,20,23,23,6,10,7,1.027,137,0.5,0.35,1.0
2024-02-29,5,ICU,20,23,23,7,12,8,1.001,171,0.6,0.4,1.0
2024-03-01,5,ICU,20,23,23,11,12,4,1.034,155,0.6,0.2,1.0
2024-03-02,5,ICU,20,23,22,2,4,5,0.92,195,0.2,0.25,0.957
2024-03-03,5,ICU,20,23,23,8,11,5,0.983,145,0.55,0.25,1.0
2024-03-04,5,ICU,20,23,23,6,9,6,1.01,217,0.45,0.3,1.0
2024-03-05,5,ICU,20,23,23,12,15,6,0.991,205,0.75,0.3,1.0
2024-03-06,5,ICU,20,23,23,14,14,3,1.029,198,0.7,0.15,1.0
2024-03-07,5,ICU,20,23,23,11,12,4,0.984,176,0.6,0.2,1.0
2024-03-08,5,ICU,20,23,23,7,9,5,1.018,116,0.45,0.25,1.0
2024-03-09,5,ICU,20,23,23,5,6,4,0.964,140,0.3,0.2,1.0
2024-03-10,5,ICU,20,23,23,9,11,5,1.003,179,0.55,0.25,1.0
2024-03-11,5,ICU,20,23,23,3,7,7,0.922,169,0.35,0.35,1.0
2024-03-12,5,ICU,20,23,23,9,8,2,0.989,191,0.4,0.1,1.0
2024-03-13,5,ICU,20,23,23,9,14,8,1.012,178,0.7,0.4,1.0
2024-03-14,5,ICU,20,23,23,9,12,6,1.066,164,0.6,0.3,1.0
2024-03-15,5,ICU,20,23,23,5,7,5,0.98,125,0.35,0.25,1.0
2024-03-16,5,ICU,20,23,23,9,11,5,0.89,177,0.55,0.25,1.0
2024-03-17,5,ICU,20,23,23,10,8,1,1.016,202,0.4,0.05,1.0
2024-03-18,5,ICU,20,23,23,10,9,2,1.005,141,0.45,0.1,1.0
2024-03-19,5,ICU,20,23,23,14,14,3,0.996,176,0.7,0.15,1.0
2024-03-20,5,ICU,20,23,23,7,10,6,1.004,168,0.5,0.3,1.0
2024-03-21,5,ICU,20,23,23,9,11,5,0.943,89,0.55,0.25,1.0
2024-03-22,5,ICU,20,23,23,4,10,9,0.979,154,0.5,0.45,1.0
2024-03-23,5,ICU,20,23,23,9,10,4,0.944,173,0.5,0.2,1.0
2024-03-24,5,ICU,20,23,23,9,10,4,0.953,176,0.5,0.2,1.0
2024-03-25,5,ICU,20,23,23,21,20,2,0.956,255,1.0,0.1,1.0
2024-03-26,5,ICU,20,23,22,2,5,6,0.99,161,0.25,0.3,0.957
2024-03-27,5,ICU,20,23,23,9,9,2,0.997,165,0.45,0.1,1.0
2024-03-28,5,ICU,20,23,23,14,13,2,0.983,194,0.65,0.1,1.0
2024-03-29,5,ICU,20,23,23,17,21,7,1.0,265,1.05,0.35,1.0
2024-03-30,5,ICU,20,23,23,9,10,4,0.935,171,0.5,0.2,1.0
2024-03-31,5,ICU,20,23,23,8,12,7,0.958,165,0.6,0.35,1.0
2024-04-01,5,ICU,20,23,23,13,16,6,1.076,191,0.8,0.3,1.0
2024-04-02,5,ICU,20,23,23,7,13,9,1.037,134,0.65,0.45,1.0
2024-04-03,5,ICU,20,23,23,5,7,5,0.99,143,0.35,0.25,1.0
2024-04-04,5,ICU,20,23,23,7,8,4,1.055,131,0.4,0.2,1.0
2024-04-05,5,ICU,20,23,23,5,6,4,1.016,173,0.3,0.2,1.0
2024-04-06,5,ICU,20,23,23,9,9,3,0.94,172,0.45,0.15,1.0
2024-04-07,5,ICU,20,23,23,10,11,4,0.97,158,0.55,0.2,1.0
2024-04-08,5,ICU,20,23,23,16,16,3,1.009,283,0.8,0.15,1.0
2024-04-09,5,ICU,20,23,23,12,13,4,0.939,147,0.65,0.2,1.0
2024-04-10,5,ICU,20,23,23,9,9,3,0.978,141,0.45,0.15,1.0
2024-04-11,5,ICU,20,23,23,6,15,12,1.007,210,0.75,0.6,1.0
2024-04-12,5,ICU,20,23,23,12,12,3,0.979,163,0.6,0.15,1.0
2024-04-13,5,ICU,20,23,23,10,12,5,0.927,180,0.6,0.25,1.0
2024-04-14,5,ICU,20,23,23,6,8,5,0.909,138,0.4,0.25,1.0
2024-04-15,5,ICU,20,23,23,11,11,3,0.986,212,0.55,0.15,1.0
2024-04-16,5,ICU,20,23,23,11,11,3,0.971,194,0.55,0.15,1.0
2024-04-17,5,ICU,20,23,23,16,15,2,1.036,220,0.75,0.1,1.0
2024-04-18,5,ICU,20,23,23,13,15,5,1.019,175,0.75,0.25,1.0
2024-04-19,5,ICU,20,23,23,7,8,4,1.009,153,0.4,0.2,1.0
2024-04-20,5,ICU,20,23,23,8,10,5,0.938,185,0.5,0.25,1.0
2024-04-21,5,ICU,20,23,22,2,9,10,0.935,182,0.45,0.5,0.957
2024-04-22,5,ICU,20,23,23,12,15,5,1.025,195,0.75,0.25,1.0
2024-04-23,5,ICU,20,23,23,9,9,3,0.971,168,0.45,0.15,1.0
2024-04-24,5,ICU,20,23,23,8,11,6,0.975,161,0.55,0.3,1.0
2024-04-25,5,ICU,20,23,23,7,7,3,0.997,206,0.35,0.15,1.0
2024-04-26,5,ICU,20,23,23,5,9,7,0.998,100,0.45,0.35,1.0
2024-04-27,5,ICU,20,23,23,7,11,7,0.945,155,0.55,0.35,1.0
2024-04-28,5,ICU,20,23,22,2,6,7,1.005,137,0.3,0.35,0.957
2024-04-29,5,ICU,20,23,23,5,9,6,1.002,218,0.45,0.3,1.0
2024-04-30,5,ICU,20,23,23,12,13,4,0.996,254,0.65,0.2,1.0
2024-05-01,5,ICU,20,23,23,7,9,5,1.038,177,0.45,0.25,1.0
2024-05-02,5,ICU,20,23,23,5,8,6,0.99,117,0.4,0.3,1.0
2024-05-03,5,ICU,20,23,23,8,11,6,1.062,153,0.55,0.3,1.0
2024-05-04,5,ICU,20,23,23,7,12,8,0.925,193,0.6,0.4,1.0
2024-05-05,5,ICU,20,23,23,9,10,4,0.93,220,0.5,0.2,1.0
2024-05-06,5,ICU,20,23,23,10,11,4,0.999,203,0.55,0.2,1.0
2024-05-07,5,ICU,20,23,23,19,20,4,0.936,277,1.0,0.2,1.0
2024-05-08,5,ICU,20,23,23,3,6,6,1.031,152,0.3,0.3,1.0
2024-05-09,5,ICU,20,23,23,10,11,4,1.015,167,0.55,0.2,1.0
2024-05-10,5,ICU,20,23,23,5,10,8,1.041,152,0.5,0.4,1.0
2024-05-11,5,ICU,20,23,23,4,5,4,0.945,174,0.25,0.2,1.0
2024-05-12,5,ICU,20,23,23,5,6,4,0.929,179,0.3,0.2,1.0
2024-05-13,5,ICU,20,23,23,4,7,6,0.974,112,0.35,0.3,1.0
2024-05-14,5,ICU,20,23,23,8,10,5,0.979,127,0.5,0.25,1.0
2024-05-15,5,ICU,20,23,23,7,9,5,0.995,132,0.45,0.25,1.0
2024-05-16,5,ICU,20,23,23,7,7,3,1.016,161,0.35,0.15,1.0
2024-05-17,5,ICU,20,23,23,5,7,5,0.979,141,0.35,0.25,1.0
2024-05-18,5,ICU,20,23,23,6,5,2,0.973,134,0.25,0.1,1.0
2024-05-19,5,ICU,20,23,23,5,8,6,0.929,161,0.4,0.3,1.0
2024-05-20,5,ICU,20,23,23,8,9,4,0.958,171,0.45,0.2,1.0
2024-05-21,5,ICU,20,23,23,7,11,7,1.025,140,0.55,0.35,1.0
2024-05-22,5,ICU,20,23,23,7,8,4,0.996,162,0.4,0.2,1.0
2024-05-23,5,ICU,20,23,23,3,9,9,1.0,175,0.45,0.45,1.0
2024-05-24,5,ICU,20,23,23,5,9,7,1.022,119,0.45,0.35,1.0
2024-05-25,5,ICU,20,23,23,5,10,8,0.912,147,0.5,0.4,1.0
2024-05-26,5,ICU,20,23,23,8,10,5,0.945,182,0.5,0.25,1.0
2024-05-27,5,ICU,20,23,23,3,11,11,0.991,135,0.55,0.55,1.0
2024-05-28,5,ICU,20,23,23,6,8,5,0.99,188,0.4,0.25,1.0
2024-05-29,5,ICU,20,23,23,6,10,7,1.001,137,0.5,0.35,1.0
2024-05-30,5,ICU,20,23,23,12,15,6,1.0,228,0.75,0.3,1.0
2024-05-31,5,ICU,20,23,23,4,10,9,1.056,148,0.5,0.45,1.0
2024-06-01,5,ICU,20,23,23,8,8,3,0.949,144,0.4,0.15,1.0
2024-06-02,5,ICU,20,23,22,2,5,6,0.934,161,0.25,0.3,0.957
2024-06-03,5,ICU,20,23,23,6,8,4,0.981,126,0.4,0.2,1.0
2024-06-04,5,ICU,20,23,23,7,9,5,0.984,180,0.45,0.25,1.0
2024-06-05,5,ICU,20,23,23,5,9,7,1.021,120,0.45,0.35,1.0
2024-06-06,5,ICU,20,23,23,8,14,9,0.982,200,0.7,0.45,1.0
2024-06-07,5,ICU,20,23,23,8,9,4,0.994,202,0.45,0.2,1.0
2024-06-08,5,ICU,20,23,22,2,7,8,0.93,122,0.35,0.4,0.957
2024-06-09,5,ICU,20,23,23,6,8,4,0.962,107,0.4,0.2,1.0
2024-06-10,5,ICU,20,23,23,15,16,4,0.987,189,0.8,0.2,1.0
2024-06-11,5,ICU,20,23,23,7,12,8,0.996,106,0.6,0.4,1.0
2024-06-12,5,ICU,20,23,23,10,13,6,1.014,97,0.65,0.3,1.0
2024-06-13,5,ICU,20,23,23,5,5,3,1.05,179,0.25,0.15,1.0
2024-06-14,5,ICU,20,23,23,3,8,8,1.01,167,0.4,0.4,1.0
2024-06-15,5,ICU,20,23,23,3,5,5,0.949,159,0.25,0.25,1.0
2024-06-16,5,ICU,20,20,20,0,6,9,0.929,62,0.3,0.45,1.0
2024-06-17,5,ICU,20,23,23,6,7,1,1.004,130,0.35,0.05,1.0
2024-06-18,5,ICU,20,20,20,0,3,6,1.026,47,0.15,0.3,1.0
2024-06-19,5,ICU,20,23,22,2,7,5,0.944,198,0.35,0.25,0.957
2024-06-20,5,ICU,20,23,23,8,8,2,1.026,185,0.4,0.1,1.0
2024-06-21,5,ICU,20,23,23,5,9,7,0.99,144,0.45,0.35,1.0
2024-06-22,5,ICU,20,20,18,0,4,9,0.939,26,0.2,0.45,0.9
2024-06-23,5,ICU,20,23,22,2,8,4,0.962,91,0.4,0.2,0.957
2024-06-24,5,ICU,20,23,22,2,5,5,0.981,138,0.25,0.25,0.957
2024-06-25,5,ICU,20,20,18,0,2,6,0.951,36,0.1,0.3,0.9
2024-06-26,5,ICU,20,20,20,0,9,7,0.996,78,0.45,0.35,1.0
2024-06-27,5,ICU,20,20,19,0,3,4,0.981,56,0.15,0.2,0.95
2024-06-28,5,ICU,20,23,23,11,15,3,1.003,174,0.75,0.15,1.0
2024-06-29,5,ICU,20,23,23,10,11,4,0.951,191,0.55,0.2,1.0
2024-06-30,5,ICU,20,23,23,4,9,8,0.952,161,0.45,0.4,1.0
2024-07-01,5,ICU,20,23,23,9,10,4,0.966,131,0.5,0.2,1.0
2024-07-02,5,ICU,20,20,19,0,6,10,0.971,51,0.3,0.5,0.95
